image_path,C0_dim0_1,C0_dim0_2,C0_dim0_3,C0_dim0_4,C0_dim0_5,C0_dim0_6,C0_dim0_7,C0_dim0_8,C0_dim0_9,C0_dim0_10,C0_dim0_11,C0_dim0_12,C0_dim0_13,C0_dim0_14,C0_dim0_15,C0_dim0_16,C0_dim0_17,C0_dim0_18,C0_dim0_19,C0_dim0_20,C0_dim0_21,C0_dim0_22,C0_dim0_23,C0_dim0_24,C0_dim0_25,C1_dim0_1,C1_dim0_2,C1_dim0_3,C1_dim0_4,C1_dim0_5,C1_dim0_6,C1_dim0_7,C1_dim0_8,C1_dim0_9,C1_dim0_10,C1_dim0_11,C1_dim0_12,C1_dim0_13,C1_dim0_14,C1_dim0_15,C1_dim0_16,C1_dim0_17,C1_dim0_18,C1_dim0_19,C1_dim0_20,C1_dim0_21,C1_dim0_22,C1_dim0_23,C1_dim0_24,C1_dim0_25,C2_dim0_1,C2_dim0_2,C2_dim0_3,C2_dim0_4,C2_dim0_5,C2_dim0_6,C2_dim0_7,C2_dim0_8,C2_dim0_9,C2_dim0_10,C2_dim0_11,C2_dim0_12,C2_dim0_13,C2_dim0_14,C2_dim0_15,C2_dim0_16,C2_dim0_17,C2_dim0_18,C2_dim0_19,C2_dim0_20,C2_dim0_21,C2_dim0_22,C2_dim0_23,C2_dim0_24,C2_dim0_25,C0_dim1_1,C0_dim1_2,C0_dim1_3,C0_dim1_4,C0_dim1_5,C0_dim1_6,C0_dim1_7,C0_dim1_8,C0_dim1_9,C0_dim1_10,C0_dim1_11,C0_dim1_12,C0_dim1_13,C0_dim1_14,C0_dim1_15,C0_dim1_16,C0_dim1_17,C0_dim1_18,C0_dim1_19,C0_dim1_20,C0_dim1_21,C0_dim1_22,C0_dim1_23,C0_dim1_24,C0_dim1_25,C1_dim1_1,C1_dim1_2,C1_dim1_3,C1_dim1_4,C1_dim1_5,C1_dim1_6,C1_dim1_7,C1_dim1_8,C1_dim1_9,C1_dim1_10,C1_dim1_11,C1_dim1_12,C1_dim1_13,C1_dim1_14,C1_dim1_15,C1_dim1_16,C1_dim1_17,C1_dim1_18,C1_dim1_19,C1_dim1_20,C1_dim1_21,C1_dim1_22,C1_dim1_23,C1_dim1_24,C1_dim1_25,C2_dim1_1,C2_dim1_2,C2_dim1_3,C2_dim1_4,C2_dim1_5,C2_dim1_6,C2_dim1_7,C2_dim1_8,C2_dim1_9,C2_dim1_10,C2_dim1_11,C2_dim1_12,C2_dim1_13,C2_dim1_14,C2_dim1_15,C2_dim1_16,C2_dim1_17,C2_dim1_18,C2_dim1_19,C2_dim1_20,C2_dim1_21,C2_dim1_22,C2_dim1_23,C2_dim1_24,C2_dim1_25,label
03_COMPLEX/complex (216).tif,0.4875,3.9284,5.2674,0.5543,0.0,1.624,2.2027,0.1705,0.0,0.0,1.4406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3953,33.8794,90.9361,6.8372,0.0,0.0,16.6971,36.9032,0.0,0.0,0.0,3.0409,2.9132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8119,0.5848,0.0,0.0,0.0,0.3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6125,58.3101,7.438,0.8013,0.0,3.1173,18.0562,0.8671,0.0,0.0,0.0,8.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0764,8.1388,0.4684,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5984,61.2361,7.1552,0.0,0.0,6.3384,21.921,0.0,0.0,0.0,1.405,2.9468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (217).tif,0.1045,3.1474,6.821,2.7294,0.018,0.0,1.7204,0.8749,0.0,0.0,1.2749,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9549,36.5884,113.6481,37.5809,0.0,0.0,4.2558,36.1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5163,4.107,0.4776,0.056,0.0,1.4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4827,44.9804,41.7743,4.325,0.3011,0.0,12.8506,8.2373,0.5592,0.0,0.0,4.3337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736,7.1107,4.0133,0.1866,0.0,0.8227,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3941,100.2607,52.1481,2.3607,0.0,0.0,9.1288,3.5285,0.0,0.0,0.0,4.6995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (218).tif,1.45,3.4851,1.7826,0.5587,0.0887,3.4302,1.1843,0.2143,0.0,0.0,1.9629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7712,16.8641,34.8635,21.9512,0.0,0.7748,9.0364,32.0388,1.0994,0.0,0.0,19.1618,5.4556,0.0,0.0,0.0,3.1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1709,0.2754,0.0589,0.0,0.0,0.5602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6515,21.3485,5.8309,1.1416,1.6584,2.3081,11.3325,4.8664,0.4333,0.0,0.0,9.5992,6.4079,0.0,0.0,6.0912,11.1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4463,3.3382,0.1989,0.1408,0.0178,2.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1085,19.229,24.6814,5.7003,3.2062,0.0,10.9145,11.9275,3.7348,0.0,0.0,8.2472,7.3698,0.0,0.0,0.0,7.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (219).tif,0.7305,2.8956,6.7052,0.2807,0.0,0.959,2.1768,0.0946,0.0,0.0,2.2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2812,43.7124,93.0486,11.896,0.0,2.1619,14.6249,35.5107,0.0,0.0,0.0,4.496,2.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5802,1.9037,0.0735,0.0,0.0,0.6948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5572,70.4625,12.2585,3.0133,0.7331,0.6974,16.9235,5.9548,0.0,0.0,0.0,4.3633,2.0208,0.0,0.0,0.0,4.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577,9.1251,1.5998,0.0923,0.0,1.0557,0.6137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4078,98.6833,20.1189,3.2057,0.0,0.9618,25.1323,4.2821,0.0,0.0,0.0,6.7439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (220).tif,0.4183,3.1782,3.7565,0.511,0.111,1.5589,2.1911,0.1144,0.0,0.0,1.4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5025,28.0349,62.198,26.1638,0.0,0.0,5.5933,33.271,0.0,0.0,0.0,3.1225,10.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.236,0.1944,0.035,0.0,0.0,0.1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2402,26.015,7.2821,2.4506,1.1251,1.7905,12.434,3.0385,0.0,0.0,1.049,7.7859,1.049,0.0,0.0,0.0,7.6141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9766,4.7185,0.4924,0.0391,0.0,0.8462,0.1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9739,32.27,8.6718,2.0696,0.0,4.8328,11.0712,2.2421,0.0,0.0,2.73,12.6396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (221).tif,0.3349,3.3027,4.3724,0.8445,0.0441,0.8905,2.0981,0.1667,0.0866,0.0,2.6228,0.5278,0.0,0.0,0.0,0.2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2065,1.6299,14.9753,67.3444,12.906,0.0,0.0,11.2774,36.2983,0.6561,0.0,0.0,4.2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,1.6704,0.0432,0.0,0.0,1.3148,0.0849,0.0,0.0,0.0,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3433,35.2221,10.0334,3.2182,0.0,0.0,18.3613,4.6609,1.1455,0.0,0.0,9.291,0.9532,0.0,0.0,1.3205,2.9907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648,7.2329,1.5289,0.0,0.0,1.0882,0.4079,0.0,0.0,0.0,0.1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3868,50.5886,12.651,1.1802,0.0,0.0,22.9423,2.3711,0.0,0.0,0.0,7.3298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (222).tif,0.0,0.8126,6.2931,7.5954,0.2543,0.0,1.4388,1.1685,0.094,0.0,0.0,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551,8.7372,173.1737,89.5469,0.0,0.0,1.0202,44.4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764,8.3619,1.7104,0.3244,0.0,0.6516,0.4806,0.0863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5346,79.107,29.1943,5.9914,0.0,4.7048,16.2644,6.2684,0.0,0.0,1.4799,3.1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6935,11.0756,2.145,0.0219,0.0,0.5406,0.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.215,83.0872,89.4628,37.1413,0.0,0.0,10.7813,13.9644,0.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (223).tif,0.2724,4.9807,4.7301,0.2738,0.0261,1.1857,2.2867,0.0,0.0,0.0,0.5447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4119,36.6379,60.562,8.805,0.0,2.0935,17.2041,30.921,0.0,0.0,0.0,8.1536,2.5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5636,1.5479,0.0384,0.0,0.0,0.3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5593,47.0316,15.4773,1.6945,0.3182,0.5149,15.559,5.7296,0.0,0.0,0.0,14.3332,0.9362,0.0,0.0,0.0,3.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1102,8.6817,1.1744,0.0389,0.0,0.6725,0.5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6169,65.9884,15.087,1.3467,0.0,1.1631,22.1593,3.9177,0.0,0.0,0.0,5.5827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (224).tif,0.1553,1.9729,6.3086,1.1605,0.0163,0.5768,3.2071,0.6565,0.0,0.0,2.067,0.518,0.0,0.0,0.0,0.2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292,11.6301,136.5482,25.3141,0.0,0.0,4.2347,36.7539,1.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1782,0.7719,0.0,0.0,0.0,0.8183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4758,54.4491,7.8185,1.8464,0.4284,0.0,9.2433,1.6936,1.1018,0.0,0.0,2.5097,3.2749,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8406,7.501,0.4869,0.018,0.0,1.2572,0.0883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1613,59.6951,8.7396,0.7713,0.0,0.9427,8.5821,1.4446,0.0,0.0,0.0,2.8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (225).tif,0.4512,3.9099,4.5338,0.4956,0.0,1.7354,1.9377,0.196,0.0,0.0,1.085,0.1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285,32.599,81.1467,9.811,0.0,1.2312,21.6661,26.6964,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365,0.2422,0.0,0.0,0.0,0.1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0908,55.8597,3.227,0.5555,0.0,2.82,12.5617,0.7691,0.0,0.0,0.0,2.8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9654,6.7955,0.1953,0.0,0.0,0.6379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5133,55.2753,3.453,0.1563,0.0,7.0484,9.3361,0.7531,0.0,0.0,0.0,3.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (226).tif,0.4734,3.0987,4.0326,0.5661,0.0163,1.027,1.7625,0.3531,0.0,0.0,1.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3981,29.0405,91.7661,18.1024,0.0,0.0,6.0411,42.4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0549,2.2448,0.0321,0.0,0.0,1.1446,0.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4001,55.5211,19.6033,2.7354,0.0,0.0,13.7789,7.2987,0.0,0.0,0.0,9.0606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331,5.8735,2.1799,0.018,0.0,2.0208,0.6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9454,82.2907,23.2391,0.9576,0.0,0.0,20.5914,2.9718,0.0,0.0,0.0,3.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (227).tif,1.2597,2.4633,2.9233,0.2131,0.0,2.6705,0.5245,0.1754,0.0,0.0,0.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3769,7.9471,45.1966,53.8965,4.193,0.0,0.0,14.8126,7.7483,0.0,0.0,0.0,4.7329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2024,1.2865,0.0605,0.0,0.0,0.6379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.152,53.081,6.3655,0.867,0.0,0.5713,11.2019,0.5509,0.0,0.0,1.1222,1.0712,1.0916,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3144,4.8282,0.9325,0.0,0.0,1.2117,0.3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5741,79.2239,7.3012,0.703,0.0,3.833,12.0293,0.0,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (228).tif,0.3657,6.1069,3.3873,0.364,0.0569,1.5798,0.9829,0.0,0.0,0.0,0.5272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2264,36.267,49.7473,11.4644,0.0,2.0822,18.4404,19.1911,0.6582,0.0,1.424,12.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7743,0.3841,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4433,30.3733,2.2884,1.5831,0.9825,5.8049,9.1473,2.337,1.0219,0.0,3.8899,1.8847,0.846,0.0,0.0,1.5915,1.5078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.923,5.5033,0.2099,0.0358,0.0,0.5698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4505,31.0646,3.2387,3.1378,0.0,10.5001,9.2419,1.7334,0.0,0.0,4.6124,1.0239,0.0,0.0,0.0,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (229).tif,0.425,2.8846,5.1036,0.3548,0.0326,1.0388,1.1923,0.1199,0.0,0.0,0.5137,0.3679,0.1621,0.0,0.0,0.2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3001,55.3618,59.5831,14.0019,0.0,2.4023,13.8988,2.7176,0.0,0.0,0.0,3.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7095,3.1352,0.1055,0.0,0.0,0.8466,0.1023,0.1103,0.0,0.0,0.1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5117,70.9614,5.1452,1.7685,1.7052,1.7431,8.2356,1.4147,2.6273,0.0,0.0,2.8546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,7.1307,2.4597,0.0378,0.0164,0.4323,0.9579,0.1052,0.0855,0.0,0.1726,0.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2731,101.8745,7.9919,5.1012,0.0,2.106,11.6233,1.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (230).tif,0.3387,4.8231,3.1853,0.3619,0.1229,2.1475,1.7414,0.9062,0.0851,0.0,0.3647,0.2028,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2684,34.2542,34.1019,45.2856,0.0,0.6466,22.1825,22.9658,0.6466,0.0,0.0,11.0787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6631,0.2761,0.0846,0.0,0.0,0.5476,0.257,0.0,0.0,0.0,0.0,0.2107,0.0,0.0,0.0,0.5938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9377,39.4264,4.8563,2.1582,4.1731,1.9514,13.5156,3.4775,0.0,0.0,0.0,9.1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0344,5.6272,0.1442,0.0226,0.0161,0.8087,0.555,0.0,0.0,0.0,0.0,0.5359,0.0,0.0,0.0,0.0,0.5536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418,29.4724,36.2004,6.9345,7.4023,0.0,10.5976,16.7498,3.581,0.0,0.0,1.322,5.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (231).tif,1.5145,2.305,2.3785,0.7871,0.2034,2.2996,1.4124,0.187,0.1887,0.0,2.506,0.3467,0.0,0.0,0.0,0.2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0715,12.2968,35.6785,46.6728,0.0,2.2282,13.2765,44.905,13.013,0.0,0.0,10.2623,1.2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5253,0.2738,0.2275,0.0,0.0,0.5427,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5842,18.7827,7.514,4.0985,0.5937,3.3081,9.3259,9.7888,2.1771,0.0,3.043,7.2569,2.0616,0.0,0.0,1.5751,9.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2312,2.1425,0.5555,0.074,0.0161,1.5123,0.0,0.0982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746,22.0628,21.2398,13.4794,1.9181,0.0,7.4599,11.7204,4.5063,0.0,0.0,8.7377,7.3147,0.0,0.0,0.0,1.5915,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (232).tif,0.0,0.4509,2.8372,5.8161,0.6154,0.0,0.8417,0.5244,0.1019,0.0,0.0,1.1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.086,67.9912,78.6533,0.0,0.0,0.0,13.1982,3.0801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5472,3.5787,2.5755,0.448,0.1779,0.5483,0.715,0.0922,0.0954,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5553,43.095,28.4812,3.5567,0.0,0.0,9.1924,7.6603,0.0,0.0,0.0,3.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456,5.8924,2.5092,0.3222,0.0,0.7684,0.4072,0.0,0.0,0.0,0.3748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5871,86.8815,23.3839,0.0,0.0,0.0,15.2713,1.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (233).tif,1.5689,5.2949,2.4022,0.5932,0.1409,1.5243,0.8129,0.2065,0.0,0.0,0.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7939,51.5937,18.8918,22.1958,0.0,2.6063,19.9444,17.6674,0.5875,0.0,0.0,11.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2215,0.3713,0.0749,0.0175,0.0191,0.1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8292,15.7814,3.2836,0.9741,1.8388,7.5228,4.7311,0.9914,1.7655,0.0,2.2525,3.4701,1.1654,0.0,0.0,1.5307,4.5485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9004,4.4775,0.2824,0.0702,0.0245,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1248,46.1781,17.2152,4.0463,3.7654,0.0,11.2449,6.2725,1.2066,0.0,0.0,1.1755,7.1775,0.0,0.0,0.0,1.5707,1.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
03_COMPLEX/complex (234).tif,0.1121,1.6179,3.9744,3.8409,0.1895,0.4019,1.5093,0.351,0.0,0.0,2.3473,1.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4052,14.138,120.7954,49.5612,0.0,0.0,8.3302,37.8924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1153,0.924,0.102,0.0,0.0,0.4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2215,55.5762,5.0249,1.2855,0.4109,0.5509,11.2546,0.0,0.5159,0.0,0.0,2.0463,0.0,0.0,0.0,0.0,7.4855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7279,7.9724,0.4057,0.0736,0.0,0.8686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0754,47.1824,4.9632,1.0753,0.0,9.8372,8.4499,0.0,0.0,0.0,7.2372,2.4841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
